"date","price"
2017-05-07,1596.71
2017-05-08,1723.35
2017-05-09,1755.36
2017-05-10,1787.13
2017-05-11,1848.57
2017-05-12,1724.24
2017-05-13,1804.91
2017-05-14,1808.91
2017-05-15,1738.43
2017-05-16,1734.45
2017-05-17,1839.09
2017-05-18,1888.65
2017-05-19,1987.71
2017-05-20,2084.73
2017-05-21,2041.2
2017-05-22,2173.4
2017-05-23,2320.42
2017-05-24,2443.64
2017-05-25,2304.98
2017-05-26,2202.42
2017-05-27,2038.87
2017-05-28,2155.8
2017-05-29,2255.61
2017-05-30,2175.47
2017-05-31,2286.41
2017-06-01,2407.88
2017-06-02,2488.55
2017-06-03,2515.35
2017-06-04,2511.81
2017-06-05,2686.81
2017-06-06,2863.2
2017-06-07,2732.16
2017-06-08,2805.62
2017-06-09,2823.81
2017-06-10,2947.71
2017-06-11,2958.11
2017-06-12,2659.63
2017-06-13,2717.02
2017-06-14,2506.37
2017-06-15,2464.58
2017-06-16,2518.56
2017-06-17,2655.88
2017-06-18,2548.29
2017-06-19,2589.6
2017-06-20,2721.79
2017-06-21,2689.1
2017-06-22,2705.41
2017-06-23,2744.91
2017-06-24,2608.72
2017-06-25,2589.41
2017-06-26,2478.45
2017-06-27,2552.45
2017-06-28,2574.79
2017-06-29,2539.32
2017-06-30,2480.84
2017-07-01,2434.55
2017-07-02,2506.47
2017-07-03,2564.06
2017-07-04,2601.64
2017-07-05,2601.99
2017-07-06,2608.56
2017-07-07,2518.66
2017-07-08,2571.34
2017-07-09,2518.44
2017-07-10,2372.56
2017-07-11,2337.79
2017-07-12,2398.84
2017-07-13,2357.9
2017-07-14,2233.34
2017-07-15,1998.86
2017-07-16,1929.82
2017-07-17,2228.41
2017-07-18,2318.88
2017-07-19,2273.43
2017-07-20,2817.6
2017-07-21,2667.76
2017-07-22,2810.12
2017-07-23,2730.4
2017-07-24,2754.86
2017-07-25,2576.48
2017-07-26,2529.45
2017-07-27,2671.78
2017-07-28,2809.01
2017-07-29,2726.45
2017-07-30,2757.18
2017-07-31,2875.34
2017-08-01,2718.26
2017-08-02,2710.67
2017-08-03,2804.73
2017-08-04,2895.89
2017-08-05,3252.91
2017-08-06,3213.94
2017-08-07,3378.94
2017-08-08,3419.94
2017-08-09,3342.47
2017-08-10,3381.28
2017-08-11,3650.62
2017-08-12,3884.71
2017-08-13,4073.26
2017-08-14,4325.13
2017-08-15,4181.93
2017-08-16,4376.63
2017-08-17,4331.69
2017-08-18,4160.62
2017-08-19,4193.7
2017-08-20,4087.66
2017-08-21,4001.74
2017-08-22,4100.52
2017-08-23,4151.52
2017-08-24,4334.68
2017-08-25,4371.6
2017-08-26,4352.4
2017-08-27,4382.88
2017-08-28,4382.66
2017-08-29,4579.02
2017-08-30,4565.3
2017-08-31,4703.39
2017-09-01,4892.01
2017-09-02,4578.77
2017-09-03,4582.96
2017-09-04,4236.31
2017-09-05,4376.53
2017-09-06,4597.12
2017-09-07,4599.88
2017-09-08,4228.75
2017-09-09,4226.06
2017-09-10,4122.94
2017-09-11,4161.27
2017-09-12,4130.81
2017-09-13,3882.59
2017-09-14,3154.95
2017-09-15,3637.52
2017-09-16,3625.04
2017-09-17,3582.88
2017-09-18,4065.2
2017-09-19,3924.97
2017-09-20,3905.95
2017-09-21,3631.04
2017-09-22,3630.7
2017-09-23,3792.4
2017-09-24,3682.84
2017-09-25,3926.07
2017-09-26,3892.35
2017-09-27,4200.67
2017-09-28,4174.73
2017-09-29,4163.07
2017-09-30,4338.71
2017-10-01,4403.74
2017-10-02,4409.32
2017-10-03,4317.48
2017-10-04,4229.36
2017-10-05,4328.41
2017-10-06,4370.81
2017-10-07,4426.89
2017-10-08,4610.48
2017-10-09,4772.02
2017-10-10,4781.99
2017-10-11,4826.48
2017-10-12,5446.91
2017-10-13,5647.21
2017-10-14,5831.79
2017-10-15,5678.19
2017-10-16,5725.59
2017-10-17,5605.51
2017-10-18,5590.69
2017-10-19,5708.52
2017-10-20,6011.45
2017-10-21,6031.6
2017-10-22,6008.42
2017-10-23,5930.32
2017-10-24,5526.64
2017-10-25,5750.8
2017-10-26,5904.83
2017-10-27,5780.9
2017-10-28,5753.09
2017-10-29,6153.85
2017-10-30,6130.53
2017-10-31,6468.4
2017-11-01,6767.31
2017-11-02,7078.5
2017-11-03,7207.76
2017-11-04,7379.95
2017-11-05,7407.41
2017-11-06,7022.76
2017-11-07,7144.38
2017-11-08,7459.69
2017-11-09,7143.58
2017-11-10,6618.14
2017-11-11,6357.6
2017-11-12,5950.07
2017-11-13,6559.49
2017-11-14,6635.75
2017-11-15,7315.54
2017-11-16,7871.69
2017-11-17,7708.99
2017-11-18,7790.15
2017-11-19,8036.49
2017-11-20,8200.64
2017-11-21,8071.26
2017-11-22,8253.55
2017-11-23,8038.77
2017-11-24,8253.69
2017-11-25,8790.92
2017-11-26,9330.55
2017-11-27,9818.35
2017-11-28,10058.8
2017-11-29,9888.61
2017-11-30,10233.6
2017-12-01,10975.6
2017-12-02,11074.6
2017-12-03,11323.2
2017-12-04,11657.2
2017-12-05,11916.7
2017-12-06,14291.5
2017-12-07,17899.7
2017-12-08,16569.4
2017-12-09,15178.2
2017-12-10,15455.4
2017-12-11,16936.8
2017-12-12,17415.4
2017-12-13,16408.2
2017-12-14,16564
2017-12-15,17706.9
2017-12-16,19497.4
2017-12-17,19140.8
2017-12-18,19114.2
2017-12-19,17776.7
2017-12-20,16624.6
2017-12-21,15802.9
2017-12-22,13831.8
2017-12-23,14699.2
2017-12-24,13925.8
2017-12-25,14026.6
2017-12-26,16099.8
2017-12-27,15838.5
2017-12-28,14606.5
2017-12-29,14656.2
2017-12-30,12952.2
2017-12-31,14156.4
2018-01-01,13657.2
2018-01-02,14982.1
2018-01-03,15201
2018-01-04,15599.2
2018-01-05,17429.5
2018-01-06,17527
2018-01-07,16477.6
2018-01-08,15170.1
2018-01-09,14595.4
2018-01-10,14973.3
2018-01-11,13405.8
2018-01-12,13980.6
2018-01-13,14360.2
2018-01-14,13772
2018-01-15,13819.8
2018-01-16,11490.5
2018-01-17,11188.6
2018-01-18,11474.9
2018-01-19,11607.4
2018-01-20,12899.2
2018-01-21,11600.1
2018-01-22,10931.4
2018-01-23,10868.4
2018-01-24,11359.4
2018-01-25,11259.4
2018-01-26,11171.4
2018-01-27,11440.7
2018-01-28,11786.3
2018-01-29,11296.4
2018-01-30,10106.3
2018-01-31,10221.1
2018-02-01,9170.54
2018-02-02,8830.75
2018-02-03,9174.91
2018-02-04,8277.01
2018-02-05,6955.27
2018-02-06,7754
2018-02-07,7621.3
2018-02-08,8265.59
2018-02-09,8736.98
2018-02-10,8621.9
2018-02-11,8129.97
2018-02-12,8926.57
2018-02-13,8598.31
2018-02-14,9494.63
2018-02-15,10166.4
2018-02-16,10233.9
2018-02-17,11112.7
2018-02-18,10551.8
2018-02-19,11225.3
2018-02-20,11403.7
2018-02-21,10690.4
2018-02-22,10005
2018-02-23,10301.1
2018-02-24,9813.07
2018-02-25,9664.73
2018-02-26,10366.7
2018-02-27,10725.6
2018-02-28,10397.9
2018-03-01,10951
2018-03-02,11086.4
2018-03-03,11489.7
2018-03-04,11512.6
2018-03-05,11573.3
2018-03-06,10779.9
2018-03-07,9965.57
2018-03-08,9395.01
2018-03-09,9337.55
2018-03-10,8866
2018-03-11,9578.63
2018-03-12,9205.12
2018-03-13,9194.85
2018-03-14,8269.81
2018-03-15,8300.86
2018-03-16,8338.35
2018-03-17,7916.88
2018-03-18,8223.68
2018-03-19,8630.65
2018-03-20,8913.47
2018-03-21,8929.28
2018-03-22,8728.47
2018-03-23,8879.62
2018-03-24,8668.12
2018-03-25,8495.78
2018-03-26,8209.4
2018-03-27,7833.04
2018-03-28,7954.48
2018-03-29,7165.7
2018-03-30,6890.52
2018-03-31,6973.53
2018-04-01,6844.23
2018-04-02,7083.8
2018-04-03,7456.11
2018-04-04,6853.84
2018-04-05,6811.47
2018-04-06,6636.32
2018-04-07,6911.09
2018-04-08,7023.52
2018-04-09,6770.73
2018-04-10,6834.76
2018-04-11,6968.32
2018-04-12,7889.25
2018-04-13,7895.96
2018-04-14,7986.24
2018-04-15,8329.11
2018-04-16,8058.67
2018-04-17,7902.09
2018-04-18,8163.42
2018-04-19,8294.31
2018-04-20,8845.83
2018-04-21,8895.58
2018-04-22,8802.46
2018-04-23,8930.88
2018-04-24,9697.5
2018-04-25,8845.74
2018-04-26,9281.51
2018-04-27,8987.05
2018-04-28,9348.48
2018-04-29,9419.08
2018-04-30,9240.55
2018-05-01,9119.01
2018-05-02,9235.92
2018-05-03,9743.86
2018-05-04,9700.76
2018-05-05,9858.15
2018-05-06,9654.8
2018-05-07,9373.01
2018-05-08,9234.82
2018-05-09,9325.18
2018-05-10,9043.94
2018-05-11,8441.49
2018-05-12,8504.89
2018-05-13,8723.94
2018-05-14,8716.79
2018-05-15,8510.38
2018-05-16,8368.83
2018-05-17,8094.32
2018-05-18,8250.97
2018-05-19,8247.18
2018-05-20,8513.25
2018-05-21,8418.99
2018-05-22,8041.78
2018-05-23,7557.82
2018-05-24,7587.34
2018-05-25,7480.14
2018-05-26,7355.88
2018-05-27,7368.22
2018-05-28,7135.99
2018-05-29,7472.59
2018-05-30,7406.52
2018-05-31,7494.17
2018-06-01,7541.45
2018-06-02,7643.45
2018-06-03,7720.25
2018-06-04,7514.47
2018-06-05,7633.76
2018-06-06,7653.98
2018-06-07,7678.24
2018-06-08,7624.92
2018-06-09,7531.98
2018-06-10,6786.02
2018-06-11,6906.92
2018-06-12,6582.36
2018-06-13,6349.9
2018-06-14,6675.35
2018-06-15,6456.58
2018-06-16,6550.16
2018-06-17,6499.27
2018-06-18,6734.82
2018-06-19,6769.94
2018-06-20,6776.55
2018-06-21,6729.74
2018-06-22,6083.69
2018-06-23,6162.48
2018-06-24,6173.23
2018-06-25,6249.18
2018-06-26,6093.67
2018-06-27,6157.13
2018-06-28,5903.44
2018-06-29,6218.3
2018-06-30,6404
2018-07-01,6385.82
2018-07-02,6614.18
2018-07-03,6529.59
2018-07-04,6597.55
2018-07-05,6639.14
2018-07-06,6673.5
2018-07-07,6856.93
2018-07-08,6773.88
2018-07-09,6741.75
2018-07-10,6329.95
2018-07-11,6394.71
2018-07-12,6228.81
2018-07-13,6238.05
2018-07-14,6276.12
2018-07-15,6359.64
2018-07-16,6741.75
2018-07-17,7321.04
2018-07-18,7370.78
2018-07-19,7466.86
2018-07-20,7354.13
2018-07-21,7419.29
2018-07-22,7418.49
2018-07-23,7711.11
2018-07-24,8424.27
2018-07-25,8181.39
2018-07-26,7951.58
2018-07-27,8165.01
2018-07-28,8192.15
2018-07-29,8218.46
2018-07-30,8180.48
2018-07-31,7780.44
2018-08-01,7624.91
2018-08-02,7567.15
2018-08-03,7434.39
2018-08-04,7032.85
2018-08-05,7068.48
2018-08-06,6951.8
2018-08-07,6753.12
2018-08-08,6305.8
2018-08-09,6568.23
2018-08-10,6184.71
2018-08-11,6295.73
2018-08-12,6322.69
2018-08-13,6297.57
2018-08-14,6199.71
2018-08-15,6308.52
2018-08-16,6334.73
2018-08-17,6580.63
2018-08-18,6423.76
2018-08-19,6506.07
2018-08-20,6308.53
2018-08-21,6488.76
2018-08-22,6376.71
2018-08-23,6534.88
2018-08-24,6719.96
2018-08-25,6763.19
2018-08-26,6707.26
2018-08-27,6884.64
2018-08-28,7096.28
2018-08-29,7047.16
2018-08-30,6978.23
2018-08-31,7037.58
2018-09-01,7193.25
2018-09-02,7272.72
2018-09-03,7260.06
2018-09-04,7361.66
2018-09-05,6792.83
2018-09-06,6529.17
2018-09-07,6467.07
2018-09-08,6225.98
2018-09-09,6300.86
2018-09-10,6329.7
2018-09-11,6321.2
2018-09-12,6351.8
2018-09-13,6517.31
2018-09-14,6512.71
2018-09-15,6543.2
2018-09-16,6517.18
2018-09-17,6281.2
2018-09-18,6371.3
2018-09-19,6398.54
2018-09-20,6519.67
2018-09-21,6734.95
2018-09-22,6721.98
2018-09-23,6710.63
2018-09-24,6595.41
2018-09-25,6446.47
2018-09-26,6495
2018-09-27,6676.75
2018-09-28,6644.13
2018-09-29,6601.96
2018-09-30,6625.56
2018-10-01,6589.62
2018-10-02,6556.1
2018-10-03,6502.59
2018-10-04,6576.69
2018-10-05,6622.48
2018-10-06,6588.31
2018-10-07,6602.95
2018-10-08,6652.23
2018-10-09,6642.64
2018-10-10,6585.53
2018-10-11,6256.24
2018-10-12,6274.58
2018-10-13,6285.99
2018-10-14,6290.93
2018-10-15,6596.54
2018-10-16,6596.11
2018-10-17,6544.43
2018-10-18,6476.71
2018-10-19,6465.41
2018-10-20,6489.19
2018-10-21,6482.35
2018-10-22,6487.16
2018-10-23,6475.74
2018-10-24,6495.84
2018-10-25,6476.29
2018-10-26,6474.75
2018-10-27,6480.38
2018-10-28,6486.39
2018-10-29,6332.63
2018-10-30,6334.27
2018-10-31,6317.61
2018-11-01,6377.78
2018-11-02,6388.44
2018-11-03,6361.26
2018-11-04,6376.13
2018-11-05,6419.66
2018-11-06,6461.01
2018-11-07,6530.14
2018-11-08,6453.72
2018-11-09,6385.62
2018-11-10,6409.22
2018-11-11,6411.27
2018-11-12,6371.27
2018-11-13,6359.49
2018-11-14,5738.35
2018-11-15,5648.03
2018-11-16,5575.55
2018-11-17,5554.33
2018-11-18,5623.54
2018-11-19,4871.49
2018-11-20,4451.87
2018-11-21,4602.17
2018-11-22,4365.94
2018-11-23,4347.11
2018-11-24,3880.76
2018-11-25,4009.97
2018-11-26,3779.13
2018-11-27,3820.72
2018-11-28,4257.42
2018-11-29,4278.85
2018-11-30,4017.27
2018-12-01,4214.67
2018-12-02,4139.88
2018-12-03,3894.13
2018-12-04,3956.89
2018-12-05,3753.99
2018-12-06,3521.1
2018-12-07,3419.94
2018-12-08,3476.11
2018-12-09,3614.23
2018-12-10,3502.66
2018-12-11,3424.59
2018-12-12,3486.95
2018-12-13,3313.68
2018-12-14,3242.48
2018-12-15,3236.76
2018-12-16,3252.84
2018-12-17,3545.86
2018-12-18,3696.06
2018-12-19,3745.95
2018-12-20,4134.44
2018-12-21,3896.54
2018-12-22,4014.18
2018-12-23,3998.98
2018-12-24,4078.6
2018-12-25,3815.49
2018-12-26,3857.3
2018-12-27,3654.83
2018-12-28,3923.92
2018-12-29,3820.41
2018-12-30,3865.95
2018-12-31,3742.7
2019-01-01,3843.52
2019-01-02,3943.41
2019-01-03,3836.74
2019-01-04,3857.72
2019-01-05,3845.19
2019-01-06,4076.63
2019-01-07,4025.25
2019-01-08,4030.85
2019-01-09,4035.3
2019-01-10,3678.92
2019-01-11,3687.37
2019-01-12,3661.3
2019-01-13,3552.95
2019-01-14,3706.05
2019-01-15,3630.68
2019-01-16,3655.01
2019-01-17,3678.56
2019-01-18,3657.84
2019-01-19,3728.57
2019-01-20,3601.01
2019-01-21,3576.03
2019-01-22,3604.58
2019-01-23,3585.12
2019-01-24,3600.87
2019-01-25,3599.77
2019-01-26,3602.46
2019-01-27,3583.97
2019-01-28,3470.45
2019-01-29,3448.12
2019-01-30,3486.18
2019-01-31,3457.79
2019-02-01,3487.95
2019-02-02,3521.06
2019-02-03,3464.01
2019-02-04,3459.15
2019-02-05,3466.36
2019-02-06,3413.77
2019-02-07,3399.47
2019-02-08,3666.78
2019-02-09,3671.2
2019-02-10,3690.19
2019-02-11,3648.43
2019-02-12,3653.53
2019-02-13,3632.07
2019-02-14,3616.88
2019-02-15,3620.81
2019-02-16,3629.79
2019-02-17,3673.84
2019-02-18,3915.71
2019-02-19,3947.09
2019-02-20,3999.82
2019-02-21,3954.12
2019-02-22,4005.53
2019-02-23,4142.53
2019-02-24,3810.43
2019-02-25,3882.7
2019-02-26,3854.36
2019-02-27,3851.05
